row_type,relative_path,size_bytes,size_human,file_count,latest_modified,has_checkpoint,has_eval_json,has_figure,has_log,has_queue_state,rank,reference_pattern,reference_file,reference_line,reference_text
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,90,2. /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_123/wo_semantics_v4_2_1b
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,91,3. /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/full_v4_2_1b
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,92,4. /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,93,5. /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_42/wo_semantics_v4_2
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,94,6. /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/full_v4_2
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,102,1. /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,103,2. /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/wo_semantics_v4_2
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_NEXT_CLEAN_MATRIX_PLAN_V1.md,29,"bash scripts/protocol_v2_queue_submit.sh --queue-dir ""$QUEUE_DIR"" --job-name ""full_replacement_objbias_alpha050_seed42"" --class-type B --workdir /home/chen034/workspace/stwm --notes ""seed42 replacement clean matrix"" --resume-hint ""auto-resume"" -- env PYTHONPATH=/home/chen034/workspace/stwm/code:${PYTHONPATH:-} conda run --no-capture-output -n stwm python ""$TRAIN"" --data-root /home/chen034/workspace/stwm/data/external --manifest /home/chen034/workspace/stwm/manifests/protocol_v2/train_v2.json --o"
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_FRONTEND_CACHE_AB_REPORT_V1.md,28,1. `outputs/training/stwm_frontend_cache_pilot_v1/raw_seed42/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_FRONTEND_CACHE_AB_REPORT_V1.md,29,2. `outputs/training/stwm_frontend_cache_pilot_v1/frontend_cache_seed42/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,scripts/enqueue_stwm_protocol_v2_delayed_router_mainline_seed42_v1.sh,31,"OUT_ROOT=""${STWM_DELAYED_ROUTER_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_delayed_router_mainline_seed42_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/enqueue_stwm_protocol_v2_replacement_clean_matrix_seed42_v1.sh,31,"OUT_ROOT=""${STWM_D1_REPLACEMENT_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replacement_seed42_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/submit_stwm_protocol_v2_d0_dryrun.sh,8,"CHECKPOINT_DIR=""${STWM_D0_CHECKPOINT_DIR:-$REPO_ROOT/outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/checkpoints}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_smoke.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_smoke}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_protocol_repair.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_protocol_repair}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_week2_ablations.sh,9,"OUT_DIR=""${1:-$STWM_ROOT/outputs/training/week2_ablations}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/enqueue_stwm_protocol_v2_d1_matrix_v1.sh,35,"OUT_ROOT=""${STWM_D1_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_default_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/enqueue_stwm_protocol_v2_two_path_residual_seed123_challenge_v1.sh,36,"OUT_ROOT=""${STWM_TWO_PATH_SEED123_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replication_seed123_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/enqueue_stwm_protocol_v2_d1_object_bias_diag_v1.sh,36,"OUT_ROOT=""${STWM_D1_DIAG_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_object_bias_diag_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_smoke.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_smoke}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_confirmation_staged.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_confirmation_staged}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/enqueue_stwm_protocol_v2_semteacher_mainline_seed42_v1.sh,35,"OUT_ROOT=""${STWM_SEMTEACHER_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_semteacher_mainline_seed42_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/enqueue_stwm_protocol_v2_qstr_mainline_seed42_v1.sh,35,"OUT_ROOT=""${STWM_QSTR_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_qstr_mainline_seed42_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_confirmation_round.sh,8,"BASE_ROOT=""${STWM_V4_2_1B_BASE_ROOT:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_minival_multiseed}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_confirmation_round.sh,9,"STATE_ROOT=""${STWM_V4_2_1B_STATE_ROOT:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_state_identifiability}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_confirmation_round.sh,11,"BASE_220M_SUMMARY=""${STWM_V4_2_220M_BASE_SUMMARY:-$STWM_ROOT/outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.json}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_confirmation_round.sh,12,"STATE_220M_SUMMARY=""${STWM_V4_2_220M_STATE_SUMMARY:-$STWM_ROOT/outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.json}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/wait_and_finalize_stwm_v4_2_real_1b.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_real_confirmation}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_week2_prototype_smoke.sh,9,"OUT_PATH=""${2:-$STWM_ROOT/outputs/training/${PRESET}_minimal_train_step.json}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_week2_minival.sh,17,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/week2_minival}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_minival_multiseed.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_minival_multiseed}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/finalize_stwm_v4_2_1b_real_confirmation.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_real_confirmation}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/finalize_stwm_v4_2_1b_real_confirmation.sh,25,"BASE_220M_SUMMARY=""${STWM_V4_2_220M_BASE_SUMMARY:-$STWM_ROOT/outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.json}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/finalize_stwm_v4_2_1b_real_confirmation.sh,26,"STATE_220M_SUMMARY=""${STWM_V4_2_220M_STATE_SUMMARY:-$STWM_ROOT/outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.json}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_state_identifiability.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_state_identifiability}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_state_identifiability.sh,17,"BASE_RUNS_ROOT=""${STWM_V4_2_1B_BASE_RUNS_ROOT:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_minival_multiseed}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/build_stwm_v4_2_real_1b_visualization.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_real_confirmation}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_identity_rescue_round.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_identity_rescue_round}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_identity_rescue_round.sh,171,"      ""$STWM_ROOT/outputs/training/stwm_v4_2_minival_multiseed/seed_${seed}/full_v4_2/final_model.pt"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_identity_rescue_round.sh,173,"      ""$STWM_ROOT/outputs/training/stwm_v4_2_minival_multiseed/seed_${seed}/wo_identity_v4_2/final_model.pt"" \"
reference_hit,,,,,,,,,,,,outputs/training,scripts/outputs_audit_20260406.py,17,"    ""outputs/training"","
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_state_identifiability.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_state_identifiability}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_state_identifiability.sh,78,"  full_ckpt=""$STWM_ROOT/outputs/training/stwm_v4_2_minival_multiseed/seed_${seed}/full_v4_2/final_model.pt"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_state_identifiability.sh,79,"  ws_ckpt=""$STWM_ROOT/outputs/training/stwm_v4_2_minival_multiseed/seed_${seed}/wo_semantics_v4_2/final_model.pt"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_real_train_seed.sh,109,"    OUT_ROOT=""${OUT_ROOT:-$STWM_ROOT/outputs/training/stwm_v4_2_real_220m}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_real_train_seed.sh,118,"    OUT_ROOT=""${OUT_ROOT:-$STWM_ROOT/outputs/training/stwm_v4_2_real_1b}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_minival_seed42.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_minival_seed42}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/submit_stwm_v4_2_220m_protocol_diag_matrix_v1.sh,9,"OUT_ROOT=""${STWM_D1_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_diag_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/enqueue_stwm_protocol_v2_replication_clean_matrix_seed123_v1.sh,31,"OUT_ROOT=""${STWM_D1_REPLICATION_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replication_seed123_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_week2_minival_v2.sh,20,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/week2_minival_v2}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_minival_multiseed.sh,8,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_minival_multiseed}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_week2_minival_v2_1_multiseed.sh,24,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/week2_minival_v2_1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/build_stwm_v4_2_1b_visualization.sh,8,"BASE_RUNS_ROOT=""${STWM_V4_2_1B_BASE_RUNS_ROOT:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_minival_multiseed}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/build_stwm_v4_2_1b_visualization.sh,9,"STATE_RUNS_ROOT=""${STWM_V4_2_1B_STATE_RUNS_ROOT:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_state_identifiability}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_protocol_candidate_eval.sh,6,"  echo ""Example: $0 outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/checkpoints latest.pt manifests/protocol_v2/protocol_val_main_v1.json prototype_220m_v4_2 code/stwm/configs/model_presets_v4_2.json"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_week2_minival_v2_2_multiseed.sh,27,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/week2_minival_v2_2}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_stwm_v4_2_1b_real_confirmation_seed.sh,34,"OUT_ROOT=""${2:-$STWM_ROOT/outputs/training/stwm_v4_2_1b_real_confirmation}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/enqueue_stwm_protocol_v2_qtsa_mainline_seed42_v1.sh,33,"OUT_ROOT=""${STWM_QTSA_OUT_ROOT:-$REPO_ROOT/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_qtsa_mainline_seed42_v1}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/run_week2_minival_v2_3_multiseed.sh,34,"OUT_ROOT=""${1:-$STWM_ROOT/outputs/training/week2_minival_v2_3}"""
reference_hit,,,,,,,,,,,,outputs/training,scripts/submit_stwm_v4_2_real_1b_queue.sh,8,"OUT_ROOT=""$STWM_ROOT/outputs/training/stwm_v4_2_1b_real_confirmation"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_identity_rescue_round.py,11,"    parser.add_argument(""--out-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_identity_rescue_round"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/build_semantic_hard_protocol_v1.py,21,"                ""/home/chen034/workspace/stwm/outputs/training/"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/build_semantic_hard_protocol_v1.py,27,"                ""/home/chen034/workspace/stwm/outputs/training/"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/generate_d1_clean_matrix_final_report_v1.py,40,"        default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_default_v1"","
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_week2_multiseed.py,12,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/week2_minival_v2_1"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/query_trajectory_decoupling_analysis.py,13,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_seed42"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/generate_object_bias_promotion_decision_v1.py,34,"            ""/home/chen034/workspace/stwm/outputs/training/"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_state_identifiability.py,28,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_state_identifiability"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_state_identifiability.py,36,"        default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.json"","
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_state_identifiability.py,40,"        default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.md"","
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_minival.py,11,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_seed42"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_minival.py,14,"    parser.add_argument(""--output-json"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_seed42/comparison_seed42.json"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_minival.py,15,"    parser.add_argument(""--output-md"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_seed42/comparison_seed42.md"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/run_seed123_gated_replacement_challenge_v1.py,20,"OUT_ROOT = REPO_ROOT / ""outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replication_seed123_v1/seed_123"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/watch_two_path_residual_seed123_and_finalize_v1.py,258,"            ""/home/chen034/workspace/stwm/outputs/training/"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/watch_two_path_residual_seed123_and_finalize_v1.py,264,"        ""/home/chen034/workspace/stwm/outputs/training/"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/occlusion_reconnect_bucket_multiseed.py,25,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_multiseed"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/wait_and_write_object_bias_diag_matrix_report_v1.py,32,"            ""/home/chen034/workspace/stwm/outputs/training/"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/occlusion_reconnect_bucket_analysis.py,13,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_seed42"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/generate_object_bias_autopsy_v1.py,45,"            ""/home/chen034/workspace/stwm/outputs/training/"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/finalize_gated_challenge_seed123_and_lock_mainline_v1.py,13,"RUN_ROOT = REPO_ROOT / ""outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replication_seed123_v1/seed_123"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/paired_analysis_week2.py,13,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/week2_minival_v2_2"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/build_stwm_v4_2_eventful_protocol.py,57,"        default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_multiseed"","
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_minival_multiseed.py,24,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_multiseed"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_minival_multiseed.py,30,"        default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.json"","
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/summarize_stwm_v4_2_minival_multiseed.py,34,"        default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.md"","
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/watch_replacement_clean_matrix_seed42_v1.py,30,"            ""/home/chen034/workspace/stwm/outputs/training/"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/finalize_replacement_clean_matrix_seed42_and_gate_seed123_v1.py,547,"        ""/home/chen034/workspace/stwm/outputs/training/"""
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/finalize_replacement_clean_matrix_seed42_and_gate_seed123_v1.py,731,"        default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replacement_seed42_v1/seed_42"","
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/compare_stwm_v4_2_220m_vs_1b.py,37,"    parser.add_argument(""--base-220m"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.json"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/compare_stwm_v4_2_220m_vs_1b.py,38,"    parser.add_argument(""--base-1b"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_1b_minival_multiseed/comparison_multiseed.json"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/compare_stwm_v4_2_220m_vs_1b.py,39,"    parser.add_argument(""--state-220m"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.json"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/compare_stwm_v4_2_220m_vs_1b.py,40,"    parser.add_argument(""--state-1b"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_1b_state_identifiability/comparison_state_identifiability.json"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/tools/query_trajectory_decoupling_multiseed.py,14,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_multiseed"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/trainers/train_week2_minival.py,32,"    parser.add_argument(""--output-dir"", default=""/home/chen034/workspace/stwm/outputs/training/week2_minival/full"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/trainers/train_stwm.py,24,"    parser.add_argument(""--output"", default=""/home/chen034/workspace/stwm/outputs/training/minimal_train_step.json"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/trainers/train_stwm_v4_2.py,25,"    parser.add_argument(""--output-dir"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_smoke/full_v4_2"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/trainers/train_stwm_v4_2_real.py,147,"    parser.add_argument(""--output-dir"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real/full_v4_2"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/evaluators/build_week2_failure_cases.py,14,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/week2_minival_v2_1/seed_42"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/evaluators/build_stwm_v4_2_multiseed_casebook.py,15,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_multiseed"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/evaluators/build_stwm_v4_2_qualitative.py,16,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_minival_seed42"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/evaluators/build_stwm_v4_2_state_identifiability_figures.py,24,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/stwm_v4_2_state_identifiability"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/evaluators/eval_mini_val.py,68,"    parser.add_argument(""--output"", default=""/home/chen034/workspace/stwm/outputs/training/week2_minival/full/eval/mini_val_summary_last.json"")"
reference_hit,,,,,,,,,,,,outputs/training,code/stwm/evaluators/build_week2_figures.py,14,"    parser.add_argument(""--runs-root"", default=""/home/chen034/workspace/stwm/outputs/training/week2_minival"")"
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_PROTOCOL_EVAL_COMPAT_PATCH.md,85,- `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/`
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_COMPLETED_RUNS_DETACHED_PROTOCOL_RESULTS.md,13,- Output root: `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/`
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_COMPLETED_RUNS_DETACHED_PROTOCOL_RESULTS.md,18,- `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/1b_seed123_full_v4_2_1b/best/detached_protocol_summary_v23.json`
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_COMPLETED_RUNS_DETACHED_PROTOCOL_RESULTS.md,19,- `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/1b_seed123_full_v4_2_1b/latest/detached_protocol_summary_v23.json`
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_COMPLETED_RUNS_DETACHED_PROTOCOL_RESULTS.md,20,- `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/1b_seed123_wo_semantics_v4_2_1b/best/detached_protocol_summary_v23.json`
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_COMPLETED_RUNS_DETACHED_PROTOCOL_RESULTS.md,21,- `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/1b_seed123_wo_semantics_v4_2_1b/latest/detached_protocol_summary_v23.json`
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_COMPLETED_RUNS_DETACHED_PROTOCOL_RESULTS.md,22,- `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/220m_seed42_full_v4_2/best/detached_protocol_summary_v23.json`
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_COMPLETED_RUNS_DETACHED_PROTOCOL_RESULTS.md,23,- `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/220m_seed42_full_v4_2/latest/detached_protocol_summary_v23.json`
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_COMPLETED_RUNS_DETACHED_PROTOCOL_RESULTS.md,24,- `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/220m_seed42_wo_semantics_v4_2/best/detached_protocol_summary_v23.json`
reference_hit,,,,,,,,,,,,outputs/eval,docs/STWM_V4_2_COMPLETED_RUNS_DETACHED_PROTOCOL_RESULTS.md,25,- `outputs/eval/stwm_v4_2_detached_protocol_eval_20260403/220m_seed42_wo_semantics_v4_2/latest/detached_protocol_summary_v23.json`
reference_hit,,,,,,,,,,,,outputs/eval,scripts/outputs_audit_20260406.py,18,"    ""outputs/eval"","
reference_hit,,,,,,,,,,,,outputs/visualizations,docs/STWM_V4_2_STATE_IDENTIFIABILITY_FIGURES.md,9,- root: `outputs/visualizations/stwm_v4_2_state_identifiability_figures`
reference_hit,,,,,,,,,,,,outputs/visualizations,docs/STWM_V4_2_STATE_IDENTIFIABILITY_FIGURES.md,10,- manifest: `outputs/visualizations/stwm_v4_2_state_identifiability_figures/figure_manifest.json`
reference_hit,,,,,,,,,,,,outputs/visualizations,docs/STWM_V4_2_1B_VISUALIZATION_PIPELINE.md,27,1. `outputs/visualizations/stwm_v4_2_1b_multiseed_casebook/figure_manifest.json`
reference_hit,,,,,,,,,,,,outputs/visualizations,docs/STWM_V4_2_1B_VISUALIZATION_PIPELINE.md,28,2. `outputs/visualizations/stwm_v4_2_1b_state_identifiability_figures/figure_manifest.json`
